20:29:11 11 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#captain ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
20:29:11 11 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasScore ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
20:29:11 11 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasAverage ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
20:29:11 11 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#playedAgainest ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Team) ]
20:29:11 11 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#captainOf ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Captain) ]
20:29:11 11 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#communicated ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Batsman) ]
20:29:11 11 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#playedAt ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Match) ]
20:29:11 11 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasCenturies ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
20:29:11 11 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#consorted ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Batsman) ]
20:29:11 11 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#givenOut ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Umpire) ]
20:29:11 11 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#dissmissed ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Bowler) ]
20:29:11 11 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#WonAgainst ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Team) ]
20:29:11 11 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#inTheMatchOf ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Team) ]
20:29:11 11 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasSixes ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
